district,name,location,taluk,village,status,contacts,facilities_available,total_people,total_males,total_females,total_infants,food_req,clothing_req,sanitary_req,medical_req,other_req
idk,"Govt UPS,Bysonvalley","Govt UPS,Bysonvalley",Udumbanchola,Bysonvalley,active,,,316,150,140,26,,,,,
tvm,Kunnukuzhi LPS,Medical College Circle,Thiruvananthapuram,Ulloor,closed,,,79,,,,,,,,
mpm,duplicate,"Karyavattom,Perinthalmanna,Malappuram",Perinthalmanna,Karyavattom,duplicate,,,0,0,0,0,Available,Available,Available,Available,
alp,Pathiyoor HS,"Pathiyoor HS,Keerikkad P O,Pathiyoor",Karthikappaly,Pathiyoor,active,0479 2435188,,2507,,,,,,,,
alp,"Govt.LPS School ,Amayida","Govt.LPS School ,Amayida,Ambalappuzha",Ambalappuzha,Ambalappuzha,active,,,,,,,,,,,"Family-293,members-1158"
mpm,Kazhuthallur School,"Kuttippuram village
Tirur taluk",Tirur,Kuttippuram,active,,,207,91,70,46,,,,,
ptm,Vazhamuttom Anganvadi,Vazhamuttom Anganvadi,Kozhencherry,Omalloor,active,,,12,,,,,,,,
idk,"Serve India School,20 Acre","Serve India School,20 Acre",Udumbanchola,Bysonvalley,active,,,85,32,36,17,,,,,
mpm,HSS Kuttippuram,"Kuttippuram village
Tirur taluk",Tirur,HSS Kuttippuram,closed,,,175,78,65,32,,,,,ഇവിടെയുളള ആളുകളെ മറ്റൊരു ക്വാപിലേക്ക് മാറ്റിയിരിക്കുന്നു
mpm,Duplicate,"Peedikapadi,Mannarmala,Perinthalmanna,Malappuram",Perinthalmanna,Karyavattom,duplicate,,,0,0,0,0,Available,Available,Available,Available,
ekm,"PARISH HALL, CHEMBUMUKKU","PARISH HALL, CHEMBUMUKKU,KAKKANAD",KANAYANNUR,VAZHAKKALA,active,9895177508,,350,,,,,,,,
ekm,Pothuppara Camp Centre,Pothuppara Camp Centre,KOTHAMANGALAM,KUTTAMPUZHA,active,"SAIDU PAUL(DT) - 9447578757		
KUTTAMPUZHA- 8547613408",,55,,,,,,,,
alp,Thrichittattu Temple,"Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
idk,"St Joseph HS,Josegiri","St Joseph HS,Josegiri",Udumbanchola,Rajakkad,active,,,150,68,52,30,,,,,
idk,Vandiperiyar LPS,"Vandiperiyar LPS,Periyar,Peermedu",Peermedu,Periyar,active,,,222,87,95,40,,,,,
ekm,"St.JOSEPH CONVENT, KENNADYMUKKU","St.JOSEPH CONVENT, KENNADYMUKKU",Kanayannur,Vazhakkala,active,8547413274,,79,,,,,,,,
alp,Puliyoor Church,"Puliyoor, Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
tcr,Pallam GLPS,,Thalappilli,Desamangalam,active,,,117,,,,,,,,
ekm,"MADRASSA HALL, KUNNEPARAMBU","MADRASSA HALL, KUNNEPARAMBU,KAKKANAD",KANAYANNUR,VAZHAKKALA,active,9207167700,,25,,,,,,,,
tvm,Attukal Temple Resting Room,,Thiruvananthapuram,Manacaud,closed,,,52,,,,,,,,
ekm,"SCJM CONVENT, EDAPPALLY, CLUB ROAD.","SCJM CONVENT, EDAPPALLY, CLUB ROAD.",Kanayannur,Vazhakkala,active,9495905447,,30,,,,,,,,
alp,"Parish Hall, Perissery","Perissery, Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
idk,Govt UPS Pazhayaviduthi,Govt UPS Pazhayaviduthi,Udumbanchola,Rajakkad,active,,,25,16,8,1,,,,,
ekm,Neriamangalam Kambim line,Neriamangalam Kambim line,KOTHAMANGALAM,KUTTAMPUZHA,active,"SAIDU PAUL(DT) - 9447578757		
KUTTAMPUZHA- 8547613408",,82,,,,,,,,
ptm,UPS Vazhamuttom,UPS Vazhamuttom,Kozhencherry,Omalloor,active,,,40,,,,,,,,
tcr,Malabar Engineering School,,Thalappilli,Desamangalam,active,,,40,,,,,,,,
mpm,AUPS Kattipparuty,"Kattipparuthy village
Tirur taluk",Tirur,Kattipparuthy,active,,,26,7,11,8,,,,,
idk,"St Marys LPD,Panniyarkutty","St Marys LPD,Panniyarkutty",Udumbanchola,Rajakkad,active,,,60,29,20,10,,,,,
ekm,"KARUNALAYAM CHURCH, JUDGIMUKKU","KARUNALAYAM CHURCH, JUDGIMUKKU",Kanayannur,KAKKANAD,active,9847529826,,86,,,,,,,,
mpm,GLPS Mookkuthala,"Nannamukku, Ponnani",Ponnani,Nannamukku,active,,,10,5,3,,Available,Available,Available,Available,
tvm,Kaladi School,Karamana,Thiruvananthapuram,Manacaud,closed,,,95,,,,,,,,
mpm,Puramannur,"Irimbiliyam village
Tirur taluk",Tirur,Irimbiliyam,closed,,,72,39,31,2,,,,,16.08.2018ന് ആരംഭിച്ച  camb 19/08/2018 close ചെയ്തു
mpm,Bldg.of Mattarakkal Aranjikkal Khalid,"Arakkuparamba,Perinthalmanna,Malappuram",Perinthalmanna,Arakkuparamba,closed,,,20,8,10,,Available,Available,Available,Available,
alp,"LRS School, Angadickal (Malayil)","Angadickal, Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
tcr,Ambalappuram,,Thalappilli,Peringandur,active,,,35,,,,,,,,
ekm,"St. JOSEPH , THOPPIL","St. JOSEPH , THOPPIL",Kanayannur,Vazhakkala,active,9496826695,,55,,,,,,,,
mpm,A M L P School Kottappuram,"Irimbiliyam village
Tirur taluk",Tirur,Irimbiliyam,closed,,,79,43,30,6,,,,,16.08.2018ന് ആരംഭിച്ച  camb 20/08/2018 close ചെയ്തു
tvm,Oruvathilkottah,Kadakampally,Thiruvananthapuram,Kadakampally,active,,,23,,,,,,,,
alp,"SRV School, Angadickal","Angadickal, Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
alp,"K.Kunjupillai Memorial G.H.S.S,Ambalappuzha","K.Kunjupillai Memorial ,G.H.S.S,Ambalappuzha",Ambalappuzha,Ambalappuzha,active,Village officer-8547612102,,,,,,,,,,Members-950
tcr,GHSS Panjaal,,Thalappilli,Panjal,active,,,7,,,,,,,,
ekm,Thattekkad ST Mary's Parish Hall,Thattekkad ST Mary's Parish Hall,KOTHAMANGALAM,KUTTAMPUZHA,active,"SAIDU PAUL(DT) - 9447578757		
KUTTAMPUZHA- 8547613408",,210,,,,,,,,
tvm,Sree Gangadharan Nair Smarakam,"Muttathara,PERUNALLI JN.",Thiruvananthapuram,Muttathara,closed,RADHAKRISHNAN	9744489169,,36,,,,,,,,
alp,SRKV LPS,"SRKV LPS,Pathiyoor P O,Pathiyoor",Karthikappaly,Pathiyoor,active,9497246546,,923,,,,,,,,
ekm,"St.GEORGE MINI PARISH HALL, MAROTTICHUVADU","St.GEORGE MINI PARISH HALL, MAROTTICHUVADU",Kanayannur,Vazhakkala,active,,,136,55,62,19,,,,,
mpm,RV Palace Ezhuvathirurthi,"Ezhuvathiruthy, Ponnani",Ponnani,Ezhuvathiruthy,closed,,,834,286,356,,Available,Available,Available,Available,
tcr,GLPS Mullurkkara,,Thalappilli,Mullurkkara,active,,,14,,,,,,,,
mpm,duplicate SVAUPS Kappil,"Wandoor,Nilambur,Malappuram",Nilambur,Wandoor,duplicate,,,0,0,0,0,Available,Available,Available,Available,
tvm,Valiyathura UPS,Fort Circle,Thiruvananthapuram,Manacaud,active,,,110,,,,,,,,
ekm,"ST MARY'S CHURCH,ATTIKKULAM","ST MARY'S CHURCH,ATTIKKULAM",KOTHAMANGALAM,KUTTAMPUZHA,active,"SAIDU PAUL(DT) - 9447578757
KUTTAMPUZHA- 8547613408",,150,,,,,,,,
mpm,AMLPS Kodumudi,"Irimbiliyam village
Tirur taluk",Tirur,Irimbiliyam,closed,,,511,270,237,5,,,,,15.08.2018ന് ആരംഭിച്ച  camb 20/08/2018 close ചെയ്തു
tcr,"Thulasi Auditorium, Atoor",,Thalappilli,Mullurkkara,active,,,25,,,,,,,,
mpm,duplicate,"Pullippadam,Nilambur,Malappuram",Nilambur,Pullippadam,duplicate,,,0,0,0,0,Available,Available,Available,Available,
alp,"GOVT.HSS, THEVARVATTOM POOCHAKKAL","Poochakkal P O,Cherthala",Cherthala,Thycattussery,active,mahesh-9539927421,,1372,648,678,6,,,,,child-40
ptm,"Aryabharathi HS,Omalloor","Aryabharathi HS,Omalloor",Kozhencherry,Omalloor,active,,,15,,,,,,,,
alp,"Govt. Boys HSS, Chengannur","Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
tcr,Holy Angels Manaladi,,Thalappilli,Mullurkkara,active,,,150,,,,,,,,
ekm,"PADUVA BHAVAN, St,ANTONY'S CHURCH , ATHANI","PADUVA BHAVAN, St,ANTONY'S CHURCH , ATHANI,KAKKANAD",KANAYANNUR,KAKKANAD,active,9895439775,,30,,,,,,,,
ptm,Parayanali LPS,Parayanali LPS,Kozhencherry,Omalloor,active,,,42,,,,,,,,
mpm,Vallathole College,"Edappal, Ponnani",Ponnani,Edappal,closed,,,29,8,12,0,Available,Available,Available,Available,
ekm,"ESATH ISLAM MADRASSA, ATHANI","ESATH ISLAM MADRASSA, ATHANI,KAKKANAD",KANAYANNUR,KAKKANAD,active,7736372460,,63,,,,,,,,
tcr,Njanodayam School Chittanda,,Thalappilli,"Chittanda, Pilakkad",active,,,103,,,,,,,,
mpm,Panthavoor English Medium School,"Alamkode, Ponnani",Ponnani,Alamkode,duplicate,,,67,23,28,,Available,Available,Available,Available,
mpm,GMUPS Veliyancode (S),"Veliyancode village
Ponnani taluk",Ponnani,Veliyancode,closed,,,120,43,49,28,,,,,
ptm,Thalamanam Sivatemple Building,Thalamanam Sivatemple Building,Konni,Thannithode,active,Surendran Nair V P - 9497514043,,26,,,,,,,,
ekm,"KUZHIKKATTUMOOLA MADRASSA HALL,","KUZHIKKATTUMOOLA MADRASSA HALL, KAKKANAD",KANAYANNUR,KAKKANAD,active,9447058125,,205,,,,,,,,
alp,Marthoma Hall,"Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
tcr,Saraswathi Vilasam CBSE School,,Thalappilli,Thichur,active,,,76,24,37,15,,,,,
alp,"Kalarikkal Veedu,Ward VII","Kalarikkal Veedu,Ward VII,Cheppad P O,Cheppad",Karthikappaly,Cheppad,active,9497788144,,150,,,,,,,,
mpm,Kalyanikkavu anganavadi,"കല്ല്യാണിക്കാവ് അംഗനവാടി, അംഗനവാടി നമ്പര്‍- 96, മൂതൂർ പി.ഒ, മലപ്പുറം ജില്ല, 679578",Ponnani,Vattamkulam,active,"8943556556, 9496047967",,8,4,4,0,Available,Available,Available,Available,
alp,Pandavanpara Community Hall,"Pandavanpara, Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
tvm,Venkuzhi LPS Elavanikkara,"Elavanikkara, Neyyattinkara",Neyyattinkara,Perumpazhuthoor,active,,,26,11,15,,No,No,No,No,
mpm,"Joseh's House,Veettikkunnu","Pullippadam,Nilambur,Malappuram",Nilambur,Pullippadam,closed,,,198,83,79,,Available,Available,Available,Available,
alp,JBS Punthala,"JBS Punthala , Chengannoor . P.O , Alappuzha",Chengannoor,Chengannoor,active,,,,,,,,,,,
mpm,Samskrithi school,"Panthavoor , Alamkode p o,  Ponnani",Ponnani,Alamkode,closed,,"Light, kitchen,ടോയ്ലറ്റ്",10,2,5,,Available,Available,Available,Available,
alp,"SNDP Hall ,Muttom II","SNDP Hall ,Muttom II,Muttom P O,Harippad",Karthikappaly,Cheppad,active,9947671539,,200,,,,,,,,
alp,"Govt. ITI , Chengannur","Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
mpm,duplicate,"Thazhekode, Perinthalmanna",Perinthalmanna,Thazhekode,duplicate,,,0,0,0,0,Available,Available,Available,Available,
tcr,GHSS Punnamparambu,,Thalappilli,"Thekkumkara, Engakkad",active,,,88,,,,,,,,
tcr,Kudumbasree Hall Padinjattumuri,,Thalappilli,Venganellur,active,,,29,10,13,4,,,,,
ekm,MARY MATHA H.S,MARY MATHA H.S,Kanayannur,Vazhakkala,active,9567657011,,240,,,,,,,,
mpm,"ALPS Paloor, Pulamanthole","Pulamanthole, perinthalmanna",Perinthalmanna,Pulamanthole,closed,,,79,40,39,,Available,Available,Available,Available,
alp,JBS Venmoney,"JBS Venmoney , Venmoney.P.O , Chengannoor",Chengannoor,Chengannoor,active,,,,,,,,,,,
alp,"St. Anne's School, Chengannur","Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
ekm,"MARTHOMA PUBLIC SCHOOL, THENGODE","MARTHOMA PUBLIC SCHOOL, THENGODE,KAKKANAD",KANAYANNUR,KAKKANAD,active,9605091777,,263,,,,,,,,
alp,"YMCA, Chegannur","Chengannur, Alappuzha",Chengannur,Chengannur,active,,,,,,,,,,,
tcr,GUPS Killimangalam,,Thalappilli,Killimangalam,active,,,170,58,64,48,,,,,
ekm,"NAVANIRMAN PUBLIC SCHOOL, DESEEYAKAVALA","NAVANIRMAN PUBLIC SCHOOL, DESEEYAKAVALA",Kanayannur,Vazhakkala,active,9188465833,,520,,,,,,,,
mpm,"duplicate St.George Catholic Church,Poolappadam","Pothukallu,Nilambur,Malappuram",Nilambur,Pothukallu,duplicate,,,0,0,0,0,Available,Available,Available,Available,
ekm,"INDIAN PUBLIC SCHOOL, EDACHIRA","INDIAN PUBLIC SCHOOL, EDACHIRA,KAKKANAD",KANAYANNUR,KAKKANAD,active,9745815389,,241,,,,,,,,
tcr,GUPS Parlikkad,,Thalappilli,Parlikkad,active,,,66,20,32,14,,,,,
tcr,SREE KERALA VARMA COLLEGE,"SREE KERALA VARMA COLLEGE
AYYANTHOLE",Thrissur,AYYANTHOLE,active,,,,,,,,,,,
alp,St.Mary's L P School Srambickal,"Thycattussery P O,Srambickal",Cherthala,Thycattussery,active,9249373640 (volunteer _manju Pushpan),,490,224,230,8,,,,,child-28
tvm,St. Pius Convent UP School Wadakkanchery,,Thalappilli,Wadakkanchery,active,,,42,19,17,6,,,,,
ekm,"KAILASA APARTMENT,NEAR KUZHIKKATTU TEMPLE","KAILASA APARTMENT,NEAR KUZHIKKATTU TEMPLE,N G O QUARTERS ,KAKKANAD",Kanayannur,Vazhakkala,active,7034781504,,75,,,,,,,,
mpm,duplicate,"Nilambur,Malappuram",Nilambur,Nilambur,duplicate,,,0,0,0,0,Available,Available,Available,Available,
tvm,Vembayam Panchayat Office,"Vettinadu
Konchira P O",Nedumangad,Vattappara,closed,Vineesh V (9896164605),,4,1,3,,,,,,
tvm,"Forest Check Post Hall, Mankayam","Forest Check Post Hall, Mankayam, Idinjar P.O",Nedumangadu,Peringammala,closed,camp closed,camp closed,245,105,123,17,,,,,
ekm,"NILP SCHOOL, CHITTETHUKARA","NILP SCHOOL, CHITTETHUKARA,KAKKANAD",KANAYANNUR,KAKKANAD,active,9388805031,,512,,,,,,,,
tcr,GBHSS Wadakkanchery,,Thalappilli,Wadakkanchery,active,,,216,,,,,,,,
ekm,"THALAKKOTTU MOOLA JUMA MASJID MADRASSA, EDACHIRA","THALAKKOTTU MOOLA JUMA MASJID MADRASSA, EDACHIRA,Kakkand",Kanayannur,KAKKANAD,active,9400927119,,165,,,,,,,,
tcr,Anganvadi Kodathur,,Thalappilli,Pazhayannur,active,,,43,20,10,13,,,,,
ekm,"SNDP YOGA MANDIRAM, KAKKANAD","SNDP YOGA MANDIRAM, KAKKANAD",KANAYANNUR,KAKKANAD,active,9400927707,,59,,,,,,,,
tvm,Kannamkuzhi EMS Smaraka Samskarika Nilayam,Kannamkuzhi,Neyyattinkara,Neyyattinkara,active,,,51,20,31,0,No,No,No,No,
ptm,Chuttippara School,Chuttippara School,Kozhencherry,Pathanamthitta,active,,,141,,,,,,,,
ekm,KUTTAMPUZHA CHAPPAL,KUTTAMPUZHA CHAPPAL,KOTHAMANGALAM,KUTTAMPUZHA,active,"SAIDU PAUL(DT)-9447578757
KUTTAMPUZHA-8547613408",,17,,,,,,,,
pkd,GHS Pattencherry,GHS Pattencherry,Chittur,Pattencherry,active,"8547614714, 9496047223",,21,10,11,0,Available,Kids Dress & Chapels,Available,Available,Available
mpm,ALPS Thirunarayanapuram,"Pulamanthole, Perinthalmanna",Perinthalmanna,Pulamanthole,closed,,,49,24,25,,Available,Available,Available,Available,
ekm,"GHS, THENGODE","GHS, THENGODE,Kakkanad",Kanayannur,KAKKANAD,active,9446316174,,,,,,,,,,
ekm,"K M M COLLEGE, PIPELINE JN.","K M M COLLEGE, PIPELINE JN.,KAKKANAD",KANAYANNUR,VAZHAKKALA,active,9400390222,,600,,,,,,,,
tcr,Anganavadi Kundamkulam,,Thalappilli,Pazhayannur,active,,,56,20,20,16,,,,,
tvm,"Govt. U.P. School,Sarkara, Chirayinkeezhu","Sarkara, Chirayinkeezhu",Chirayinkeezhu,Sarkkara,closed,"Village officer, Sarkara,  8547610403",,58,6,48,4,,,,,
mpm,duplicate,"Kurumbalangode,Nilambur,Malappuram",Nilambur,Kurumbalangode,duplicate,,,0,0,0,0,Available,Available,Available,Available,
tvm,"Idinjar Govt Tribal H.S, Idinjar","Idinjar Gov Tribal H.S, Idinjar P.O",Nedumangadu,Peringammala,closed,camp closed,camp closed,336,116,139,81,,,,,
mpm,duplicate,"Pulamanthole, Perinthalmanna",Perinthalmanna,Pulamanthole,duplicate,,,0,0,0,0,Available,Available,Available,Available,
ekm,"St.George English Medium School, Arakunnam","Arakunnam, Mulanthuruthy",Kanayannur,Mulanthuruthy,active,Balakrishnan-9847837180,,306,149,148,,,,,,
alp,Muriyamood LPS,"Muriyamood LPS,Muttom P O,Harippad,Pin: 690511",Karthikappaly,Cheppad,active,9400878167,,208,,,,,,,,
tcr,ITC Kallepadam,,Thalappilli,Pazhayannur,active,,,145,67,46,32,,,,,
mpm,duplicate HGHS Kadanchery,"kalady village
Ponnani taluk",Ponnani,kaladi,duplicate,"Grama Panchayat President - 9496047970
Grama Panchayat Secretary - 9496047971
Village Officer - 8547615406",,0,0,0,0,,,,,
ptm,"G Model LPS, Mezhuveli","G Model LPS
Mezhuveli GP",Kozhenchery,Mezhuveli,active,Jissa V Joseph -8547909803,,70,48,19,,,,,,
tvm,"KOONTHALLUR, Kizhuvillam","Koonthalloor, Kizhuvillam",Chirayinkeezhu,Kizhuvillam - Koonthalloor,closed,"Secretary, Kizhuvilam GP, 9496040741",Closed on 19/08/2018,74,22,28,24,,,,,
ekm,Govt.VHSE Mangayil Maradu,"Govt.VHSE Mangayil Maradu,ward no-17, Maradu municipality, ernakulam",kanayannoor,Maradu,active,"Anju- 9072182838
Baby paul-9995304022
Sunil Kumar(village officer)-8547613818
Suneela Siby (Chairperson)-9447116787",,67,26,41,2,,,,,
ptm,"Anganwadi, Kumbazha","Anganwadi, Kumbazha",Kozhencherry,Pathanamthitta,active,,,116,,,,,,,,
ekm,"Mar Baselios Vidyaniktan, vettikkal","Girisinai, Vettickal, Mulanthuruthy",Kanayannur,Mulanthuruthy,active,O A Mani-9349688288,,240,129,109,2,,,,,
mpm,duplicate,"Karuvarakkund,Nilambur,Malappuram",Nilambur,Karuvarakkund,duplicate,,,0,0,0,0,Available,Available,Available,Available,
ptm,"Amritha High School,Pathanamthitta","Amritha High School,Pathanamthitta",Kozhencherry,Pathanamthitta,active,,,45,,,,,,,,
ptm,"GIS UPS, Kokulanji","GIS UPS, Kokulanji
Mezhuveli GP",Kozhenchery,Mezhuveli,active,Ambili L -9447043131,,30,,,,,,,,
ptm,"SD High School,Pathanamthitta","SD High School,Pathanamthitta",Kozhencherry,Pathanamthitta,active,,,39,,,,,,,,
mpm,Agriculture College,"Thavanur village
Ponnani taluk",Ponnani,Thavanur,active,,,296,102,104,90,,,,,
mpm,Ucharakadavu Madrasa,"Melattur, Perinthalmanna",Perinthalmanna,Melattur,closed,,,81,40,41,1,Available,Available,Available,Available,
ptm,GLVS Anappara,GLVS Anappara,Kozhencherry,Pathanamthitta,active,,,126,,,,,,,,
tvm,"SV UPS PURAVOOR, Kizhuvillam","SV UPS PURAVOOR, Kizhuvillam",Chirayinkeezhu,Kizhuvillam - Koonthalloor,closed,"Secretary, Kizhuvilam GP, 9496040741",Closed on 19/08/2018,111,44,54,13,,,,,
alp,Holy Family Higher Secondary School cherthala,"Muttom, Alappuzha District, Cherthala, Kerala 688524",Cherthala,Village,active,0478 281 3388,,729,245,299,,Food available,,,Doctors available,
ptm,PHSS Mezhuveli,"PHS Mezhuveli
Mezhuveli GP",Kozhenchery,Mezhuveli,active,Anitha M J- 9497478851,,42,,,,,,,,
ekm,"Nirmala Arts College,","Nirmala Hills , Mulanthuruty",Kanayannur,Mulanthuruthy,active,Binoy Haridas-9895543146,,262,,,,,,,,
mpm,AVHS Ponnani,"Ponnani village
Ponnani taluk",Ponnani,Ponnani,active,,,348,159,189,4,,,,,
alp,"SKVUPS ,Evoor North","SKVUPS ,Evoor North,Cheppad P O,Harippad,Pin- 690507",Karthikappaly,Cheppad,active,8281321152,,450,,,,,,,,
alp,"Aathma Vidya Sangham School, Kattil Market","Kattil Market, KV Jetty Road, Alappuzha",Karthikappally,Thrikkunnappuzha,active,,,,,,,,,,,
ptm,Arappurayil Building,"Arappurayil Building, Vadakkekara, Manneera",Konni,Thannithode,active,,,11,,,,,,,,
mpm,duplicate,"Koottilangadi, Perithlamanna",Perinthalmanna,Koottilangadi,duplicate,,,0,0,0,0,Available,Available,Available,Available,
alp,Govt UPS Mahadevikatu,"Mahadevikatu po,karthikappally 690516",Karthikapally,Karthikapally,active,"9496043696-jimmi v kaippally,9947484992 ajithkumar",,147,71,73,3,No,Dress for Childrens,No,No,Chappels
ekm,Hail Mary Residential English Medium HS,"Simhasana Church Perumbilly, Mulanthuruthy",Kanayannur,Mulanthuruthy,active,Ratheesh Divakaran-9847849494,,220,91,129,,,,,,
tvm,Attinkuzhi Govt. L P School,"Attinkuzhi
Attipra Circle",Thiruvananthapuram,Attipra,closed,,,36,,,,,,,,
tvm,BB LPS ANCHUTHENGU,ANCHUTHENGU,Chirayinkeezhu,ANCHUTHENGU,active,,Sea attack,100,34,46,20,,,,,
ptm,"Orekkar Arable Land ,kokkathode","Orekkar Arable Land ,kokkathode",Konni,Aruvappulam,closed,Thomas PV-9495236802,,260,,,,,,,,
mpm,duplicate,"Kodur, Perinthalmanna",Perinthalmanna,Kodur,duplicate,,,0,0,0,,Available,Available,Available,Available,
mpm,"GHS Eranjimangad,Kalakkunnu","Akambadam,Nilambur,Malappuram",Nilambur,Akampadam,active,,,61,15,23,,Available,Available,Available,Available,
tvm,Kulathoor Mandala Cart School,"Kulathoor
Attipra Circle",Thiruvananthapuram,Attipra,closed,,,32,,,,,,,,
mpm,"PTM UPSChool, Kariavattom","`Karyavattom, Perinthalmanna",Perinthalmanna,Karyavattom,active,,,115,64,41,,Available,Available,Available,Available,
tvm,"PADANILAM  UPS, Kizhuvillam","PADANILAM  UPS, Kizhuvillam, Chirayinkeezhu",Chirayinkeezhu,Kizhuvillam - Koonthalloor,closed,"Secretary, Kizhuvilam GP, 9496040741",Closed on 20/08/2018,202,72,110,20,,,,,
ptm,"Marthoma Youth Center,Adoor","Marthoma Youth Center,Adoor",Adoor,Adoor,active,,,32,23,8,1,,,,,
ekm,"HSS mangayil , Maradu","Govt Higher Secondary School Mangayil,Maradu, ward no-17, Maradu municipality, Ernakulam - 682304",kanayannoor,Maradu,active,"anju-9072182838
Baby Paul (ward member)- 9995304022
Sunil Kumar(village officer)-8547613818
Suneela Siby (Chairperson)-9447116787",,114,54,60,0,,,,,
mpm,Eranjimangad Yatheemkhana,"Akampadam,Nilambur,Malappuram",Nilambur,Akampadam,active,,,287,96,117,,Available,Available,Available,Available,
ptm,"Labour Club Kallelithottam,Vayakkara","Labour Club Kallelithottam,Vayakkara",Konni,Aruvappulam,closed,Dipu TK- 9400896638,,180,,,,,,,,
alp,"GLPS ,Evoor North","GLPS ,Evoor North,Evoor PO,Pin:690553",Karthikappaly,Cheppad,active,8281321152,,350,152,194,4,,,,,
alp,Govt girls higher secondary school,Mavelikara,Mavelikara,Mavelikara,active,9562455765 Rahul,,123,46,76,1,,,,"Gas tablets,cough syrups required",
alp,LPS Peringala,,Karthikapally,Kayamkulam,active,,,50,,,,,,,,
tvm,Pound Kadavu Muslim Hall,Attipra Circle,Thiruvananthapuram,Attipra,closed,,,125,,,,,,,,
ekm,Lemarc club Maradu,"ward no -22, Maradu municipality, maradu-682304",kanayannoor,Maradu,active,"Hanesh lal-8281822803
Sunil Kumar(village officer)-8547613818
Suneela Siby (Chairperson)-9447116787
Rathi divakaran (ward member)-9496086834",,343,163,180,4,,,,,
ekm,"st.Mary's U.P School,Anchelpetty","st.Maries U.P School,Anchelpetty",Muvattupuzha,Muvattupuzha,active,Anoop purushothaman-8547613512,,39,23,16,,,,,,
mpm,duplicate,"Akampadam, Nilambur",Nilambur,Akampadam,duplicate,,,0,0,0,0,Available,Available,Available,Available,
mpm,MI English Medium School,"Maranchery village
Ponnani taluk",Ponnani,Maranchery,active,,,27,7,13,7,,,,,
alp,"Hi Care Hospital,Muttom","Hi care hospital ,Cheppad P O,Muttom",Karthikappaly,Cheppad,active,04792401425,,75,22,53,,,,,,
alp,Juma masjith,"Juma masjith,puthukkulam,karthikappally,690516",Karthikapally,Karthikapally,active,9496157309,,83,45,36,2,,,,,
ptm,KRPM HSS Seethathode,KRPM HSS Seethathode,Konni,Seethathode,active,,,240,,,,,,,,
mpm,Duplicate,"Vazhayur,Kondotty,Malappuram",Kondotty,Vazhayoor,duplicate,,,0,0,0,,Available,Available,Available,Available,
ptm,Juma Masjid Auditorium munnukallu,Juma Masjid Auditorium munnukallu,Konni,Seethathode,active,,,173,,,,,,,,
alp,Cheppad Panchayat Office,"Cheppad gramapanchayath,Cheppad P O,Cheppad",Karthikappaly,Cheppad,active,"04792402264,9496043741",,400,148,252,,,,,,
tcr,Panchayath Community Hall,,Thalappilli,Elanadu,active,,,140,32,61,34,,,,,
tcr,GLPS Pazhayannur,,Thalappilli,Vadakkethara,active,,,100,44,32,24,,,,,
mpm,punchappadam Eyathingal School,"വാഴയൂര് ഈസ്റ്റ് പോസ്റ്റ്, മലപ്പുറം ജില്ല 673633",Kondotty,Vazhayoor,closed,9961975059,,79,25,26,28,Available,Available,Available,Available,
ptm,St.Thomas School Munnukallu,St.Thomas School Munnukallu,Konni,Seethathode,active,,,76,,,,,,,,
alp,"Mannancherry Govt.H.S,Mannancherry","Mannancherry Govt.H.S,Mannancheery p.O,Mannancherry,Alappuzha",Ambalappuzha,Mannancheery,active,"Thankamony-9446465569,Swapna-7025556478",,,,,,,,,,
ptm,"SNDP Building ,Kottamonpara","SNDP Building ,Kottamonpara",Konni,Seethathode,active,,,30,,,,,,,,
ekm,St.Maria Goretti Public School Nettoor,"Near Church, Sarvodayam Rd, Nettoor,ward no -31, Maradu municipality, Ernakulam, Kerala 682040",kanayannoor,Maradu,active,"Vineesh K P-8281189917
Sunil Kumar(village officer)-8547613818
Suneela Siby (Chairperson)-9447116787
P J Johnson(ward member)-9847147712",,401,183,212,6,,,,,
tvm,Mallambrakonam  Anganvadi,"Near I S R O, Nedumangad",Nedumangad,Karipoor,active,"8281396183, 9207196739",,6,2,4,0,Available,Dress for Children(1 Yr),No,"9 വയസ്സായ പെണ്‍കുട്ടിക്ക് തുമ്മലും, ജലദോഷവും ഉണ്ട്.Medicines for Fever",No
